developer_id,developer_name,developer_inn,developer_ogrn,active_projects,total_construction_volume,living_construction_volume,avg_project_floors,regions_count
33433,СЗ СЛОБОДА ВЕРЕВО,4705114396,1244700015867,3,25291.00,15440.00,4.00,1
10372,СЗ МЕТАЛЛУРГ-5,1659197696,1191690022644,2,25289.00,17810.39,18.00,1
26010,СЗ КРАСНЫЙ ФЛОТ,6732231511,1226700011438,2,25282.17,17052.76,11.00,1
13710,СЗ ВКС ИНВЕСТ,7704597763,1067746554886,1,25280.51,6000.00,19.00,1
19019,СЗ ОБЪЕДИНЕНИЕ-26,2635258623,1232600011511,1,25264.00,15195.60,19.00,1
6452,СЗ ЭВЕРЕСТ,4501124540,1064501178774,3,25259.70,16054.00,6.67,1
35292,СЗ АТМ-СТРОЙ,6318067664,1226300000717,1,25251.00,15439.00,21.00,1
12289,СЗ АНТАРСИТИ,5432003142,1215400001563,11,25239.10,19378.40,5.00,1
13289,СЗ КОНГРЕСС-ЦЕНТР,9103004645,1149102041945,2,25235.45,0.00,9.50,1
20776,СЗ СК ТРАСТ-ИНВЕСТ УФА,0277960434,1220200037078,1,25215.16,12487.11,27.00,1
6106,СЗ КАТУАР ДЕВЕЛОПМЕНТ,5029165879,1125029007916,5,25211.33,18327.17,3.80,1
11941,СЗ ПРИМОРСКИЙ ПЛЮС,2901301832,1202900003734,1,25210.04,15733.73,10.00,1
15314,СЗ НОВГОРОДСКАЯ,4703180548,1214700000107,1,25174.00,13508.45,11.00,1
13760,СЗ ОРЕЛСТРОЙ-5,5751065184,1205700005158,2,25142.10,18245.20,17.00,1
33080,СЗ ПРАЙМ-НОВО,0272926817,1240200029574,1,25124.61,13005.00,27.00,1
8940,СЗ ЮЖУРАЛСЕРВИС,5638054775,1085658038223,4,25122.47,16441.08,7.00,1
14183,СЗ С.К. ВЫСОТА,7606125160,1217600015764,5,25077.60,13696.58,4.20,1
15552,СЗ СМУ-11 СБ ЮЖНОЕ,5501280573,1225500025123,1,25063.50,16842.40,20.00,1
18703,СЗ ЛСК,3808283179,1233800013204,1,25050.68,15607.90,20.00,1
7088,СЗ СИБПРОДТОРГ,7224028742,1047200670186,1,25046.03,18045.19,16.00,1
3734,СЗ АТЛАНТ-ИНВЕСТ,2901258802,1152901005102,3,24995.55,16472.66,9.00,1
19427,СЗ М115,7813678003,1247800011942,1,24993.54,0.00,11.00,1
7260,СЗ ЗАМЕЛЕКЕСЬЕ НЧ,1650304706,1151650005000,3,24972.74,15806.94,8.00,1
8560,СЗ АСТРА-ВОСТОК,6658524445,1196658025739,1,24969.00,14928.80,16.00,1
20207,СЗ АТЛАНТ,5262278482,1125262006308,1,24955.68,12146.05,21.00,1
39006,СЗ РЭС-ЗВЕЗДНАЯ,3000013051,1243000002123,1,24929.50,17295.60,25.00,1
32047,СЗ СУ №2,2464204791,1082468002638,1,24914.50,13816.40,25.00,1
1073,МБЛ,2318027826,1022302787605,2,24895.40,18826.89,14.00,1
17029,СПЕЦЗАСТРОЙЩИК ДИНАСТИЯ-4,1658248549,1231600042134,2,24891.00,15898.39,13.50,1
17588,СЗ МАЙТА,9103101222,1239100002020,1,24881.24,0.00,9.00,1
36761,СЗ МОРЕ,2536342722,1232500035151,2,24879.00,18052.16,17.00,1
18599,СЗ НСК,2635258870,1232600012853,1,24856.30,13712.80,17.00,1
28158,СЗ НВ-3,0274391356,1240200040266,1,24854.20,15770.83,15.00,1
16606,СЗ ДОМСТРОЙСЕВЕР,0542021995,1230500005614,8,24841.72,11877.51,5.38,1
17548,СЗ ЛЕДОВСКАЯ,7300024647,1237300011013,1,24835.17,17889.50,18.00,1
17,СЗ ДЮПОН-ИНВЕСТ,0323341463,1080326008212,1,24790.10,14904.20,17.00,1
8972,МНОГОПРОФИЛЬНАЯ КЛИНИКА,5406533922,1095406017926,1,24789.00,0.00,19.00,1
14452,КОМОССТРОЙ РОДЕН СЗ,1831200339,1201800022302,1,24746.60,15587.00,18.00,1
7401,ПСК РАДИАЛ,6324037322,1136324002440,1,24737.68,6666.67,17.00,1
24774,СЗ ВЕЛОДРОМ,1300012344,1241300003064,1,24734.48,16263.74,19.00,1
12542,СЗ ДОМ,1435255969,1121435008518,1,24723.59,17809.11,16.00,1
18755,СЗ ЮПИТЕР-КОСТРОМА,4400006406,1224400000054,2,24719.53,17063.70,9.00,1
1433,СЗ СТРОЙСЕРВИС,3446030706,1083460004308,2,24711.60,17258.40,10.00,1
22494,СЗ АВАНПОРТ НН,5260490116,1235200014697,2,24690.69,15154.46,18.00,1
24944,СЗ БРИГАНТИНА,3663172063,1253600002380,1,24677.31,16116.65,16.00,1
10323,СЗ ИНСИТИ-СТРОЙ,2311298312,1192375081645,1,24672.10,0.00,15.00,1
19050,СЗ РЕГАТА ДВ,2700006361,1232700002886,1,24656.19,13556.88,22.00,1
8513,СЗ СК УНИСТРОЙДОМ-2,1657246531,1181690046768,1,24642.70,16749.64,9.00,1
17747,СЗ ФАВОРИТ,6000004253,1236000002920,2,24639.75,14351.10,10.00,1
38366,СЗ М2М КОЦЮБИНСКОГО,9402017064,1259400002069,1,24621.80,13210.60,25.00,1
17440,СЗ ЭЛЛИПССТРОЙ,1841093686,1201800011390,1,24597.80,17024.72,18.00,1
8180,СЗ ПЕРЕСВЕТ-ЮГ ЦЕНТРАЛЬНЫЙ,3443142377,1193443005172,2,24591.50,14939.75,15.00,1
13714,СЗ ЮГ-СТРОЙФОРТ-1,6150101707,1216100030706,2,24588.36,13612.46,16.00,1
9487,СЗ ВЛАДСТРОЙГРУПП,2536303716,1172536020480,1,24585.62,12795.04,27.00,1
18814,СЗ М 10,7842480382,1127847431359,1,24567.40,11170.00,12.00,1
7404,СЗ АРХГОРСТРОЙ,2901247381,1142901004234,3,24564.40,14204.31,6.00,1
22142,СЗ ПРОЕКТ-С-31,6658566357,1236600050554,1,24564.14,15515.82,31.00,1
24238,СЗ ЗОЛОТОЙ ПЛЯЖ,9103069353,1159102065693,3,24560.35,12992.94,8.33,1
29338,СЗ БМ-ГРУПП ЦЧР,3652905061,1253600008364,1,24556.06,16789.14,10.00,1
12556,СЗ СБЕР-КАПИТАЛ СТРОЙ,4826147710,1214800003989,2,24552.75,17531.40,21.00,1
17207,СЗ ПЫЖЕВСКИЙ 5,7706419283,1157746289359,1,24535.40,11284.70,17.00,1
7541,СЗ ДИВНОЕ-СИТИ,5003126924,1185027003391,3,24524.94,16860.82,9.00,1
30336,СЗ ПРАВОБЕРЕЖНЫЙ.СИТИ,6678142660,1256600025571,2,24524.12,15109.90,13.00,1
22758,СЗ РЕГИОНДОРСТРОЙ ПОВОЛЖЬЯ,6449105306,1236400004543,1,24510.30,14336.70,11.00,1
13550,СЗ СКРИПКА СК,6450098491,1176451017071,1,24510.10,11658.00,11.00,1
24217,СЗ ЗС,1900014745,1241900002068,2,24461.20,17488.80,10.00,1
19111,СЗ МАРУСИНО,5027302103,1215000128122,1,24445.30,14828.90,8.00,1
403,СЗ ИН-ГРУПП МАЛЕНЬКИЙ,7743637794,5077746450117,3,24438.90,15425.10,9.33,1
17817,СЗ ВАРИАНТ ИНВЕСТ,5904407631,1235900017121,2,24432.90,14472.20,14.00,1
24945,СЗ ГОРОД БСС,0278976645,1230200007542,1,24407.80,14862.60,27.00,1
13695,СЗ ЭТАЛОН-КАЗАНЬ,1657267813,1211600029222,1,24387.41,13900.76,20.00,1
161,СЗ СМУ-1,3729011599,1033700064804,2,24386.79,15927.77,9.00,1
23130,СЗ ЖСЗ,3528342745,1243500009610,2,24339.30,15179.20,18.00,1
41242,СЗ РИВЕР СТРОЙ,0700025466,1250700004048,2,24291.32,14965.76,10.00,1
17768,СЗ ФЛАГМАН,6200001443,1246200000133,2,24288.40,16397.61,10.00,1
842,СЗ СПЕЦМОНТАЖ,6829135650,1176820010883,8,24283.96,17585.02,5.38,1
1075,СЕЛИГЕР,3445127208,1123460005316,1,24279.50,13577.80,21.00,1
19342,СЗ МОСКОВСКИЙ КВАРТАЛ-1,6658565610,1236600045692,1,24264.70,15212.58,18.00,1
19330,СЗ ИЗУМРУДНЫЙ КВАРТАЛ,2543150860,1202500016938,1,24261.70,13733.20,28.00,1
2724,СЗ ВИКТОРИЯ Т,3904023060,1023900600327,1,24223.32,14231.20,7.00,1
3490,СЗ ДВ НОВЫЙ МАТЕРИК,6501162557,1056500737622,2,24141.50,13442.90,11.00,1
15855,СЗ - МИНИПОЛИС КУЛТАЕВО ПАРК,5904397550,1215900013537,2,24132.40,15464.84,6.00,1
26061,СЗ ЭЛЬКОР,6229063435,1086229003024,1,24093.10,14942.43,16.00,1
240,СЗ РЕСПЕКТ,3123339014,1143123002747,1,24052.58,11387.90,19.00,1
8638,ПРОЕКТДЕВЕЛОПМЕНТ,6672251729,1076672041225,1,24051.00,13808.40,27.00,1
1507,СЗ ПМК-8,2115902400,1042137002489,1,24050.90,15442.60,14.00,1
27955,СЗ ОЛИМПСТРОЙ НР,9309027678,1249300011058,3,24034.53,17015.66,14.67,1
210,СЗ ТАЙГЕР,3017064343,1103017001845,1,23996.59,17900.42,24.00,1
14697,СЗ ФОРМАТ,1326257878,1221300000415,1,23996.50,14776.70,19.00,1
29423,СЗ ЛЮДИ В ЕКАТЕРИНБУРГЕ,7203593045,1257200008141,1,23992.18,14818.48,30.00,1
16468,СЗ ТАВРИДА,7017490733,1227000001238,1,23988.06,9470.16,20.00,1
23418,СЗ ЭНЕРГИЯ,2221224002,1152225028592,6,23986.48,0.00,3.00,1
12408,СЗ БОЕР КОНСТРАКШН,4826144596,1204800007653,1,23976.80,14421.36,23.00,1
17115,СЗ ТРЕТИЙ РИМ,7704452461,1187746257764,1,23954.10,11928.50,11.00,1
229,СЗ ГК БСМ,3123281540,1113123007018,4,23954.00,15652.90,9.00,1
2153,СЗ СТРОЙ ГАЗ СЕРВИС,0608024615,1130608002898,1,23945.34,14557.64,21.00,1
6222,ИНСКИЕ ЗОРИ. СЗ,5405429830,1115476019042,1,23928.00,15864.86,16.00,1
13987,СЗ ЛЮДВИГСТРОЙ,1900005250,1221900000497,2,23922.50,14863.40,8.00,1
37433,СЗ МИР,2625129121,1252600001697,1,23880.35,13569.40,16.00,1
3177,СЗ АКВА,7203151985,1047200624239,1,23877.40,16018.76,25.00,1
17630,АРТ РУМ,9717106906,1217700495341,1,23870.84,0.00,17.00,1
14762,СЗ СТРОЙКИРПИЧХОЛДИНГ,0269042399,1210200037519,2,23864.89,15901.46,16.50,1
17147,МЕТРЫ СЗ,3443149125,1223400008864,4,23855.26,9529.66,4.50,1
36020,СЗ ПРЕМИУМСТРОЙ 3.0,4000028860,1254000008195,2,23817.39,14470.58,10.00,1
21659,СЗ ГЕО,3811468229,1203800004210,2,23810.03,14355.17,12.50,1
21694,СЗ ДС ДЕВЕЛОПМЕНТ,3849096280,1233800014029,1,23797.77,12942.03,17.00,1
17513,СЗ КАПИТЕЛЬ,5406823759,1225400026940,1,23789.00,18060.86,12.00,1
2294,СЗ СТРОЙЭКОНОМ,3811439059,1163850088412,1,23760.52,13632.16,19.00,1
17703,СЗ БМК-ДЕВЕЛОПМЕНТ,2700001170,1222700017726,2,23746.90,14113.61,6.50,1
13564,СЗ НОВЫЙ СТИЛЬ,7810770096,1197847154230,3,23734.05,0.00,5.00,1
218,СЗ КУТУЗОВСКОЕ-1,5044074560,1105044001930,1,23724.20,16732.80,18.00,1
17557,СЗ ГРАД ИНВЕСТ СХОДНЯ,5032347766,1225000121433,2,23723.66,14283.94,21.00,1
35757,СЗ - УКЗ № 13.1 КПД,0276177855,1240200032379,1,23723.55,14763.10,19.00,1
30685,СЗ ГК-МОРСКОЙ КВАРТАЛ,2367000496,1172375034468,1,23700.90,0.00,14.00,1
1275,СЗ ОТДЕЛФИНСТРОЙ И ПАРТНЕРЫ,2130097685,1122130000167,2,23690.04,16223.10,10.00,1
939,СЗ СУ-1,2204032090,1072204017434,3,23671.15,13953.72,12.67,2
16422,СЗ СТРОЙСЕРВИС,5256044510,1035204881612,1,23667.40,14934.20,19.00,1
13197,СЗ МЕГАТРЕЙД,5407009768,1055407136212,1,23628.14,14673.43,18.00,1
17708,СЗ СТРОЙ-КВАРТАЛ,0300011290,1230300000699,4,23619.55,15760.34,9.00,1
9742,СЗ ЖБИ-ЖИЛСТРОЙ,3665808918,1203600003144,1,23600.20,17368.20,19.00,1
15227,СЗ ДЕЛЬТА,7721825900,1147746273828,1,23598.69,13864.45,9.00,1
19465,СЗ ЛАДДОМ 1,2700018688,1232700015514,1,23589.90,13549.30,17.00,1
16327,СЗСУПЕРСТРОЙ,2466163967,1152468035290,1,23561.70,15557.90,26.00,1
22990,СЗ ВРАЖСКИЙ,7704398937,1177746269095,1,23552.80,12170.60,13.00,1
13811,СЗ ЗАРЕЧНАЯ,7730248529,5187746035208,1,23544.89,0.00,17.00,1
7613,ИНТЕРСТАР-РЕСУРС-СЕРВИС,9103064644,1159102031230,1,23524.80,0.00,11.00,1
23095,СЗ АСТОН. А ЗОРИ ЗДЕСЬ ТИХИЕ,2540280719,1232500029024,1,23521.92,11129.96,20.00,1
8670,СЗ САМОЦВЕТЫ,4205382911,1194205016367,6,23521.38,16397.68,6.00,1
16139,СЗ БИК-СТРОЙ,3100009098,1223100014543,1,23519.64,13097.11,6.00,1
23434,СЗ КУРОРТЫ СОЧИ,2366042140,1232300032139,2,23515.31,0.00,9.50,1
1854,СЗ ЮГСТРОЙИНВЕСТ ПЛЮС,3459013232,1143443034240,3,23507.10,16017.20,8.33,1
13846,СЗ ЭНЕРГОСТРОЙ,3460067994,1173443004778,1,23505.69,15983.36,18.00,1
22506,СЗ ТРУДОВОЕ 1,2543180656,1232500033325,2,23501.70,16138.22,20.00,1
19105,СЗ РУССКАЯ ДЕРЕВНЯ,6501301120,1186501007186,5,23492.93,16703.89,9.80,1
22248,СЗ ЭТАЛОН,3665095512,1133668040516,1,23487.52,13052.85,11.00,1
22085,ЮЖНЫЙ КАПИТАЛ,0571021213,1220500012325,1,23483.90,0.00,12.00,1
19732,СЗ РЭС-МАКСАКОВА,3000011248,1243000000319,1,23475.10,17618.00,25.00,1
28786,СЗ НИКОЛАЕВСКИЙ,9109023411,1199112012329,3,23463.20,0.00,8.00,1
14279,СЗ СТРОЙ ДОМ,6321381535,1156320007359,2,23461.62,15234.18,18.00,1
16352,СЗ МИХАЙЛОВСКИЙ,7100006866,1217100006727,1,23441.37,16547.20,26.00,1
16674,СЗ ЖСК НОРСТРОЙ-ИНВЕСТ,8601072967,1228600008317,3,23429.10,14516.34,10.00,1
13813,СЗ ГЛОБАЛ,0274950276,1190280063797,1,23403.57,12873.91,26.00,1
13228,СЗ ЕВРОСТРОЙ-ДЕВЕЛОПМЕНТ,0275902966,1150280048225,2,23402.00,17820.20,13.50,1
8664,СЗ АСТРА НА ВИКУЛОВА,6658425243,1136658000929,2,23394.60,12453.10,14.00,1
18414,СЗ ТРЕСТ-82,7447302050,1217400024291,2,23389.22,16985.13,23.50,1
35801,СЗ ПИОНЕР-ВП,5402082651,1245400010866,2,23387.00,14178.90,15.00,1
25159,СЗ ВЕРТИКАЛЬ НР-1,9310014722,1249300011795,2,23379.22,17209.16,14.50,1
35152,СЗ СТРОЙРЕСУРСТУЛА,7106087734,1207100002603,1,23360.40,14870.99,20.00,1
23384,СЗ КАЛИНКА СМАРТ 4,1840098459,1201800014019,1,23354.22,15368.15,18.00,1
35336,СЗ НИКС ЛАЙН 2,7451468355,1247400008932,2,23353.15,16631.23,11.00,1
15551,СЗ ТАРСКИЕ КОЛОКОЛА,5505069966,1225500025321,1,23350.50,12641.33,12.00,1
16971,СЗ БУДМАР-ИНВЕСТ,2308291187,1232300020787,2,23345.24,5701.58,8.50,1
7984,СЗ ЭНЕРГОУЧЁТ,5838000907,1105838000036,2,23334.00,14315.85,12.50,1
18545,СЗ ПРОГРЕСС ИДЕАЛ,6679174907,1246600015870,1,23319.37,14838.31,15.00,1
6906,СЗ НОВОСФЕРА,2311136390,1112311005201,2,23307.20,0.00,3.00,1
19459,СЗ ПЕРВЫЙ,3700017090,1243700001808,3,23282.80,15143.50,10.00,1
1448,СИМОН ДЖЕССО,7703769586,1127746436179,1,23282.40,18851.00,4.00,1
22953,СЗ Е-ГРУПП,3200006679,1243200002924,1,23274.10,14831.78,17.00,1
2205,СЗ КАМСКИЕ ОГНИ,5902030683,1155958109438,2,23273.60,13580.26,14.00,1
18452,СЗ ПРИОРИТЕТ,3812996503,1233800011345,1,23262.33,16521.24,20.00,1
24678,СЗ АУРА,0800008062,1230800002443,1,23233.97,15469.00,17.00,1
6640,СЗ САТ,2901245881,1142901002166,2,23224.30,16165.64,10.00,1
3669,СЗ СТРОЙКОМПЛЕКТ,3203005112,1023201341261,4,23216.20,4229.50,6.00,1
17375,СЗ СК-8,0275930762,1230200021963,1,23182.10,15684.10,10.00,1
16862,СЗ ПАРТНЕР,3662228034,1163668073744,1,23146.90,15349.40,22.00,1
30961,СЗ ЗЕЛЕНЫЙ САД - ИНВЕСТ,6234007700,1046209015566,1,23079.00,13327.00,26.00,1
16970,СЗСЗК,2901082980,1022900514526,1,23035.87,13887.67,17.00,1
18793,СЗ МС-17,7606136556,1237600007754,1,23008.40,16682.90,9.00,1
21686,СЗ ОНИКС-ДЕВЕЛОПМЕНТ,9715399037,1217700143540,1,23004.88,21774.74,14.00,1
35017,СЗ ДСК-5,1000023627,1251000004529,2,22999.91,14802.65,12.00,1
14254,СЗ ХАМАДА,0725031380,1210700003700,1,22990.00,8263.50,20.00,1
18939,СЗ ИЗУМРУДНЫЙ КВАРТАЛ,2222902444,1232200009271,1,22971.00,13889.00,11.00,1
40772,СЗ АВИАТОР,1655494056,1231600014524,1,22970.30,13025.00,14.00,1
2820,СК ТРАНШ,3329060619,1103340002193,1,22918.95,0.00,6.00,1
69,СЗ КОНТИНЕНТ,6731055101,1066731101458,3,22913.51,14044.92,11.00,1
12381,СЗ КОМПОЗИТ ЭСТЕЙТ,3305801410,1213300000110,2,22880.52,13766.10,12.00,1
19185,СЗ КИРПИЧХОЛДИНГ,0269045248,1240200006782,4,22860.00,15760.76,10.00,1
31992,СЗ АСТРА НА ПОСАДСКОЙ,6658524413,1196658025574,1,22851.10,12043.00,26.00,1
16996,СЗ ПРОГРЕСС ИМПУЛЬС,3000004427,1223000005733,1,22769.21,14244.45,23.00,1
659,СЗ ОРСО ГРУПП,5902232270,1135902001091,1,22766.10,13470.10,26.00,1
15528,СЗ КИРПИ,0917037700,1190917002605,1,22741.47,13105.61,13.00,1
6970,КАРА+,7731018119,1037739650981,2,22736.00,0.00,16.00,1
17826,СЗ ВСЕ СВОИ,3808284119,1233800017736,2,22731.20,15009.60,11.00,1
18787,СЗ ФАБРИКА,0700016373,1240700002366,1,22730.00,13836.80,10.00,1
13392,СЗ АДМИРАЛ,1326257331,1211300003595,2,22714.12,13847.80,10.00,1
18358,СЗ КВАРТАЛ,7736352621,1237700533278,2,22701.84,12632.33,9.00,1
21874,СЗ А119,1900014569,1241900001881,1,22677.12,12958.41,17.00,1
11706,СЗ АСТ,6949113560,1206900001990,2,22668.00,15856.48,20.00,1
10745,СЗ ЭВОЛЮЦИЯ,5603032570,1085658029808,2,22660.69,11899.65,13.50,1
15821,СЗ ГОРИЗОНТ,2130229691,1222100000066,1,22654.94,17568.73,10.00,1
40895,СЗ ВЫСОТА-СИТИ,3663176727,1263600002027,1,22601.70,12379.00,26.00,1
15109,СЗ ТАУРЕД,6321468507,1216300018494,1,22570.67,16781.93,17.00,1
6190,СЗ АПАРТЖИЛСЕРВИС,3664123580,1123668060944,2,22543.20,14632.90,18.00,1
19144,СЗ МОНТАЖНИК,1400034567,1241400004560,2,22540.80,14086.60,16.00,1
28194,СЗ МЕРИДИАН,1686028062,1231600027460,1,22526.45,9975.88,21.00,1
24515,СЗ ИМПЕРИЯ,5906162761,1195958037175,1,22524.81,11299.15,25.00,1
21023,СЗ РЕНЕССАНС,6318072706,1236300025763,3,22516.37,7317.65,13.33,1
24251,СЗ ОКТЯБРЬ В САО,9729336630,1227700870825,1,22513.00,0.00,20.00,1
303,СЗ ФОРУМ - ЖИЛЫЕ КВАРТАЛЫ,6671446690,1146671004545,1,22510.28,12436.50,19.00,1
9523,СЗ СУ №7 ПСК-6,0277126660,1130280004238,1,22502.40,11170.71,33.00,1
36087,СЗ КОМПАНИЯ РУССКИЙ КАПИТАЛ,7704153038,1027700288538,1,22461.09,13047.56,13.00,1
18781,СЗ УГСИ,8904091790,1218900002562,3,22453.53,14014.92,7.67,1
12544,СЗ СТРОЙГРАД,6229058322,1076229002222,1,22395.58,15180.15,26.00,1
23800,СЗ ХОРОШЕЕ ДЕЛО,2308296410,1242300017497,4,22385.91,14965.29,7.00,1
2688,СЗ ИФК АСТРСТРОИИНВЕСТ,3015060801,1023000863775,1,22372.40,12200.80,9.00,1
6203,СЗ ЖИЛСТРОЙИНВЕСТ,5638065294,1145658018956,3,22354.17,14224.29,19.00,1
22050,СЗ МЕЛЬНИЧНЫЙ РУЧЕЙ,4706058987,1234700008432,45,22337.55,22337.05,1.96,1
17162,СЗ ЭНТУЗИАСТ,5904397662,1215900014175,1,22335.60,15335.60,26.00,1
17069,СЗ САМПАД,5032318540,1205000045887,1,22333.00,10573.36,29.00,1
1369,СЗ РИВЬЕРА,5835042056,1025801223150,1,22328.72,15054.04,18.00,1
16260,СЗ ЭКОСТРОЙ,7806598149,1227800057946,3,22319.10,16125.70,10.00,1
22176,СЗ РЭС-ТЕТРИС,3000014640,1243000003730,2,22295.76,15690.10,26.00,1
9296,СЗ ВЕСТА-СТРОЙ,5040150192,1175027019056,1,22286.90,15028.80,10.00,1
10459,СЗ СТРОЙУСЛУГИ-1,1660313298,1181690043260,1,22276.50,16062.43,10.00,1
15430,СЗ ДОМ НА ЧЕРНОЙ РЕЧКЕ,7802651056,1187847008690,1,22270.00,11863.76,11.00,1
14188,СЗ СК ГОРПРОЕКТ,5501224480,1105543009087,2,22255.72,14331.96,17.00,1
12597,СЗ ТАНТАЛ ИНВЕСТ,7536186046,1217500002103,1,22245.50,15141.30,16.00,1
9240,ПДК,7825501233,1037843064962,1,22233.57,0.00,11.00,1
26292,СЗ А-СТРОЙ,0700020612,1240700006590,1,22215.00,12232.89,18.00,1
27447,СЗ РАЗВИТИЕ,3000010170,1233000005732,1,22191.02,15346.56,25.00,1
11408,СЗ ПЕРСПЕКТИВА,6234132388,1146234007490,2,22157.55,14414.09,11.00,1
26079,СЗ ГРАНДА,6318071332,1236300008603,1,22113.75,10980.64,25.00,1
31178,СЗ ВЕСТ САЙД,0700016380,1240700002377,1,22108.00,11152.90,15.00,1
13810,СЗ ВОСТОК,1200004170,1221200000119,2,22069.60,7709.71,8.00,1
15414,СЗ ТАЛАН-РЕГИОН-20,1841079635,1181832014066,1,22065.20,14447.30,22.00,1
517,СЗ ИНЖИЛКОМ,5752020676,1025700781402,2,22062.79,15405.44,19.00,1
24862,СЗ ПРОФИТПЛЮС-В,3812997659,1233800016010,2,22055.60,16833.10,17.00,1
23760,СЗ ГРОДНЕНСКАЯ 18,7731541953,1067746514637,1,22032.90,13425.60,29.00,1
14934,СЗ СК ЭЖС - МКР,7536188981,1217500006008,2,22021.67,13440.70,10.00,1
16107,СЗ АЛЬВХЕЙМ,9725040624,1207700462342,2,21971.23,15129.21,14.00,1
22864,СЗ ЯРД ГРУПП,7725651605,5087746583249,1,21971.06,15561.45,8.00,1
40916,СЗ МОЛЕКУЛА,6316199150,1146316005010,2,21962.40,13314.30,13.00,1
15544,СЗ ЗАРЯ,5258085671,1095258004258,1,21939.98,13810.80,17.00,1
18514,СЗ НА ВЫСОТЕ,0100007786,1240100000601,1,21935.39,10486.31,16.00,1
1465,СЗ ДВИНА-ФИНАНС,2901253515,1142901012650,1,21928.29,15633.20,9.00,1
23750,СЗ КОСМОС-ГРУПП,7456022204,1147456004387,1,21904.25,11977.12,25.00,1
3155,СЗ КАПИТАЛ ИНВЕСТСТРОЙ,6027112351,1086027002753,2,21891.19,14640.90,16.50,1
19873,"СЗ 3-Я ГРАЖДАНСКАЯ, ВЛ.1",9718163375,1207700372065,1,21883.90,11429.70,23.00,1
18884,СЗ ЖЕМЧУЖИНА,2208063814,1232200004101,2,21871.40,13860.01,13.00,1
1698,СЗ ВЫСОТКА,3702101125,1153702002684,1,21861.72,12237.17,15.00,1
7241,СЗ ПРОМСТРОЙ,2223596775,1132223016078,2,21861.70,14384.80,18.00,2
7890,СЗ ДВ СТРОЙТЕХ,2543093354,1162536061038,4,21838.90,14992.74,9.25,1
7214,СЗ КЕЛШ,5902050200,1185958029476,3,21838.80,13062.48,5.00,1
34028,СЗ АКВАВИТА,1832154212,1191832021260,1,21838.03,0.00,13.00,1
2458,СЗ СТРОЙИНВЕСТ,6722015575,1036706001089,3,21813.47,11879.53,7.67,1
3244,АСК-12+,1513042833,1131513004237,4,21813.20,13631.20,11.00,1
20068,СЗ-ГОРОД САД,5902066175,1235900016175,1,21804.10,14856.80,9.00,1
30640,СЗ АЙВЕЛ,0571019704,1220500000511,1,21789.97,15360.96,9.00,1
12737,СЗ МАРКЕТ,4704005651,1024700871898,4,21775.20,17681.20,4.00,1
24268,СЗ ФСК ЖИЛСТРОЙ,3849097076,1233800016988,2,21771.77,14741.41,13.00,1
16838,СЗ М ГРУП,2634109001,1212600010468,1,21761.85,13559.85,17.00,1
18533,СЗ ОКРУГ,5403183363,1065403045806,1,21697.87,11711.84,19.00,1
7681,СЗ ЕВРОБАЛТ ПЛЮС,3917508136,1103925023234,2,21670.16,13560.48,10.00,1
1464,СЗ ОМЕГА СТРОЙ,2901240428,1132901008701,1,21665.10,12718.41,17.00,1
23435,СЗ СТРОЙСЕРВИС,5838016103,1235800006012,2,21650.85,11860.39,5.50,1
21207,СЗ ЛИДЕР,1903022825,1131903001251,1,21637.11,14287.42,8.00,1
18433,СЗ ОДСК-Л6,4800004146,1234800002205,1,21631.90,14628.50,22.00,1
43285,СЗ БАРСОВО 1,2460129617,1262400001907,3,21628.72,19694.04,7.00,1
9023,СЗ ФОРУМ - ЖК ГРАФИТ,6671244863,1076671035022,1,21606.31,14732.93,32.00,1
